id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2488357,Great 3 bedrooms apart.  Mile End ,2108254,Mélanie,,Le Plateau-Mont-Royal,45.523612644127105,-73.60217581509804,Entire home/apt,150,2,7,2015-08-31,0.50,1,274
3651864,4BR Garden sunny Plateau home,9291875,Sylvain,,Le Plateau-Mont-Royal,45.53787581023673,-73.57892583370692,Entire home/apt,96,3,31,2015-09-22,2.37,2,341
1663937,Charming 4 1/2 in the Mile-end,8814592,Erik,,Le Plateau-Mont-Royal,45.52540372539056,-73.60979216603211,Entire home/apt,60,1,9,2015-09-14,0.54,1,7
530710,Plateau in front of Mt Royal Park,2606557,Christian & Sarah,,Le Plateau-Mont-Royal,45.514131887023105,-73.5798757845925,Entire home/apt,90,3,22,2015-07-27,0.55,1,274
8033920,"Metro Laurier,only December",41455621,Claire,,Le Plateau-Mont-Royal,45.52847966892918,-73.5911145871366,Private room,31,1,0,,,1,305
5838462,Bright & Cozy Full appart Plateau,2630205,Marlene,,Le Plateau-Mont-Royal,45.522678458644585,-73.57226375579567,Entire home/apt,74,4,10,2015-09-06,1.99,2,186
6433494,DOWNTOWN MONTREAL - AMAZING VIEW!!,24269402,Akim,,Le Plateau-Mont-Royal,45.51773177720016,-73.56909744488905,Entire home/apt,57,1,28,2015-09-24,8.16,1,48
856276,"CHARMING 5 1/2 APARTMENT, PLATEAU",4476430,Christian,,Le Plateau-Mont-Royal,45.5207334617051,-73.57345253850552,Private room,40,1,3,2015-07-23,0.39,1,299
4427973,Little Sunshine in the Plateau #1,21703472,Camille,,Le Plateau-Mont-Royal,45.517459057825114,-73.58428118688525,Private room,35,1,53,2015-09-14,4.79,3,289
4607351,CozyBD in the Heart of the Plateau ,23874157,Michelle,,Le Plateau-Mont-Royal,45.51965095651192,-73.58861134771382,Private room,37,1,2,2015-06-12,0.52,1,110
8663170,Perfect Sofa in Downtown - Low Cost,32380328,Han,,Le Plateau-Mont-Royal,45.50864619220037,-73.57479395158987,Shared room,25,2,0,,,1,360
6049988,MONTREAL LATIN QUARTER 2,19045610,Bonnie,,Le Plateau-Mont-Royal,45.52027861425458,-73.56961997098385,Entire home/apt,139,4,5,2015-08-04,1.05,3,299
5329086,belle chambre! plateau mont royal,27615224,Renaud,,Le Plateau-Mont-Royal,45.53295494615497,-73.56239527757897,Private room,60,1,0,,,1,365
53428,Charming Plateau Home,248619,Jeremy & Jennifer,,Le Plateau-Mont-Royal,45.531026917154925,-73.58004454609878,Entire home/apt,275,2,35,2015-08-18,0.68,1,240
1476441,"81/2 Bright & Nice Room, Mile End",1119686,Anna,,Le Plateau-Mont-Royal,45.520593067250616,-73.59310309947477,Private room,50,14,34,2015-09-21,1.63,2,337
7884968,St-Urbain 3777 Apt. 307 Montreal QC,9944693,Vladlena,,Le Plateau-Mont-Royal,45.51335332517172,-73.57734032676825,Private room,40,1,0,,,1,23
5591205,Plateau - Great location & view,19786486,,,Le Plateau-Mont-Royal,45.520322082085336,-73.56592437481285,Entire home/apt,80,31,11,2015-09-29,3.47,1,73
987285,Beautiful apartment in Mile-End,3427166,Geneviève,,Le Plateau-Mont-Royal,45.52128265419816,-73.60047179497083,Entire home/apt,85,4,14,2015-08-20,0.53,1,280
6164635,"Spacious 5-1/2, Plateau / Mile End",11580843,Sylvie,,Le Plateau-Mont-Royal,45.51911844919297,-73.58494890102283,Entire home/apt,142,7,0,,,2,77
8507535,Metro Sherbooke | Room with light,27360967,Alexandre / Laura,,Le Plateau-Mont-Royal,45.51808477425156,-73.57134709832064,Private room,31,1,0,,,14,365
697025,Cozy and Quaint with Country Charm,2371100,Brandee,,Le Plateau-Mont-Royal,45.52257787180206,-73.57042945797726,Entire home/apt,125,2,27,2013-06-01,0.74,1,181
7114883,2BD Plateau next to mountain,32624837,Marcel,,Le Plateau-Mont-Royal,45.53063142374054,-73.57025173339164,Private room,74,1,0,,,1,365
7362581,Spacious apartment Downtown,38575442,Méline,,Le Plateau-Mont-Royal,45.523596856734684,-73.57931099200843,Private room,31,1,5,2015-08-22,2.42,1,53
4539645,appt 3 1\2 sur le plateau Mt Royal,22986065,Garry,,Le Plateau-Mont-Royal,45.530330343198074,-73.56445337482958,Entire home/apt,77,1,1,2015-01-02,0.11,1,301
6459483,Cozy room in beautiful Plateau apt!,33729436,Lucrezia,,Le Plateau-Mont-Royal,45.5151901952854,-73.57201403667104,Private room,35,2,4,2015-08-21,1.25,1,283
2864901,Welcome Family! Bienvenue Famille!,13455588,Gérard,,Le Plateau-Mont-Royal,45.52245163121647,-73.59046475045213,Entire home/apt,199,3,17,2015-09-21,1.13,1,300
7901271,Petite chambre,26376438,Renee,,Le Plateau-Mont-Royal,45.53460157864395,-73.57772158950944,Private room,31,1,1,2015-09-02,1,1,348
6312872,2-bdrm Apt in Heart of Mile-End,6820033,Kyle,,Le Plateau-Mont-Royal,45.52731812713433,-73.60587613033928,Entire home/apt,109,1,0,,,2,122
4842168,Jolie Chambre Plateau Mont-Royal!,903048,Jess,,Le Plateau-Mont-Royal,45.530627362633695,-73.56491238240663,Private room,31,1,2,2015-08-17,1.00,1,263
6197318,Room for rent in a gorgeous flat,32137486,Ariane,,Le Plateau-Mont-Royal,45.50981644982876,-73.57687296028563,Private room,40,5,4,2015-08-20,0.98,1,110
6131723,Chic & Airy Plateau Apt by Flatbook,12243051,Flatbook,,Le Plateau-Mont-Royal,45.518169429834494,-73.57306629256126,Entire home/apt,295,3,3,2015-08-04,0.79,2,0
7403842,2 bedrooms in central plateau,21652372,,,Le Plateau-Mont-Royal,45.52141438614103,-73.57719045462515,Entire home/apt,70,1,2,2015-08-31,1.50,1,54
7786494,"Chbre calme, colloc activist queer",1923382,Eli Serkan,,Le Plateau-Mont-Royal,45.52184380398611,-73.58471187027676,Private room,35,1,1,2015-09-03,1,2,274
331764,Loft sur le Plateau avec terrasse,1676310,Julien,,Le Plateau-Mont-Royal,45.52896431493173,-73.57274142901126,Entire home/apt,74,6,30,2015-08-29,0.80,1,312
5728023,Charming Apartment on Plateau,6590745,Monique,,Le Plateau-Mont-Royal,45.52177422259897,-73.57790560533428,Entire home/apt,130,2,13,2015-09-08,2.42,2,290
6213612,nice room in the heart of plato,32219526,Raoul,,Le Plateau-Mont-Royal,45.53123353414962,-73.57733634231835,Private room,50,2,0,,,2,69
5967840,Modern apartment on the Plateau,30485366,Keven,,Le Plateau-Mont-Royal,45.51225869722636,-73.5734496301662,Entire home/apt,70,2,33,2015-09-15,5.79,2,323
1085400,Superbe flat in Montreal's Plateau,612721,Mario & Olivier,,Le Plateau-Mont-Royal,45.52291948390419,-73.56863719469722,Private room,331,3,3,2015-07-26,0.14,1,365
6852567,Room in 4 bedroom apartment,35907403,Melissa,,Le Plateau-Mont-Royal,45.51967596514414,-73.58879120932899,Private room,40,1,1,2015-08-09,0.55,1,83
7611043,Adorable Appartement Terrasse,4676960,Julie,,Le Plateau-Mont-Royal,45.53505264273798,-73.57605426830611,Entire home/apt,80,1,3,2015-09-08,2.25,1,323
7070369,Chambre privée / appart tout équipé,26684429,Tara Erwan,,Le Plateau-Mont-Royal,45.52839017002736,-73.59719575347565,Private room,31,1,0,,,1,128
8048584,Dreamy Stay in Plateau / Mile end.,42504215,Brittney Canda,,Le Plateau-Mont-Royal,45.53155778215402,-73.58404004806951,Private room,50,1,1,2015-08-30,0.88,1,335
6198639,Grande chambre sur le Plateau,4132272,James,,Le Plateau-Mont-Royal,45.519943320851574,-73.57575624114968,Private room,33,1,1,2015-05-19,0.22,1,131
4285938,App. complet Plateau - Parc Laurier,8132589,Pauline,,Le Plateau-Mont-Royal,45.53836280926439,-73.58239801525625,Entire home/apt,80,3,0,,,1,10
6704631,Adorable Mile-End Apartment,680980,Daniel,,Le Plateau-Mont-Royal,45.52327363368932,-73.59832814462482,Entire home/apt,88,2,18,2015-09-26,7.94,1,310
7476155,"Bright, Beautiful flat in Plateau",1801799,Phil & Nadia,,Le Plateau-Mont-Royal,45.53622617230922,-73.58432898529588,Entire home/apt,96,2,2,2015-08-17,0.98,1,264
7603017,Jolie apartment sur le plateau,39872252,,,Le Plateau-Mont-Royal,45.52001238378407,-73.58300844567421,Entire home/apt,971,1,0,,,1,365
6099880,Summer backyard in Plateau,8729599,Maria,,Le Plateau-Mont-Royal,45.5192809932775,-73.58186549567455,Entire home/apt,149,1,15,2015-09-21,3.66,1,365
649935,Spacieux 51/2 lumineux Plateau ,3263175,Heidi,,Le Plateau-Mont-Royal,45.53929493277607,-73.57076067933872,Entire home/apt,116,2,20,2015-08-31,0.53,1,362
2577312,Appartement au coeur du plateau,12877353,Brenda,,Le Plateau-Mont-Royal,45.52425467041485,-73.59135512762874,Entire home/apt,150,7,1,2014-07-02,0.07,1,274
1356441,Central to all: clean+ stylish 3BR ,7157526,Katrin,,Le Plateau-Mont-Royal,45.52202495425423,-73.59371528377277,Entire home/apt,120,2,88,2015-09-21,3.33,3,339
6558601,Charming apartment in the Plateau,1690244,Amelie,,Le Plateau-Mont-Royal,45.53570401148917,-73.58369253325075,Entire home/apt,66,7,2,2015-07-02,0.56,1,103
8001684,Bel appartement sur le Plateau,17332108,Isabelle,,Le Plateau-Mont-Royal,45.53788492013039,-73.5807025478524,Entire home/apt,80,3,0,,,1,14
649142,"Perfect location, 2 Balconies, Cat!",3257365,Teoma,,Le Plateau-Mont-Royal,45.52044690541624,-73.59210276500647,Private room,80,2,2,2014-08-31,0.10,2,285
4297578,Apartment near Mcgill University ,22311275,Xia,,Le Plateau-Mont-Royal,45.507200591147416,-73.57658109561567,Private room,81,1,0,,,1,332
1844027,Housing (Logement) in the Plateau/ ,3368536,Redgi,,Le Plateau-Mont-Royal,45.53170003650251,-73.58241569911209,Entire home/apt,80,2,18,2015-10-01,0.89,1,364
7082857,Fantastic place by metro Mont-Royal,5939337,Offer,,Le Plateau-Mont-Royal,45.52345966365154,-73.5799084311884,Entire home/apt,94,1,1,2015-08-30,0.88,1,10
7555695,Mile-End boho-chic!,487327,Marc,,Le Plateau-Mont-Royal,45.52453229065771,-73.5990185408692,Entire home/apt,123,1,13,2015-09-29,6.50,8,332
7181137,Cosy Sunny Room in Charming Plateau,20331907,Carole,,Le Plateau-Mont-Royal,45.53652824400618,-73.57884165401288,Private room,46,1,2,2015-09-16,1.82,1,342
7246678,Le Plateau-Mont-Royal,6312297,Katherine,,Le Plateau-Mont-Royal,45.52733885926886,-73.57403715252099,Entire home/apt,98,1,1,2015-07-11,0.36,9,365
211085,Beautiful Home facing the Mountain!,1039022,Ariel,,Le Plateau-Mont-Royal,45.51513325751415,-73.58356975491841,Entire home/apt,159,6,9,2015-08-02,0.23,1,305
7492428,Spacious 1BDR Apartment in Downtown,39240608,Lindsay,,Le Plateau-Mont-Royal,45.50633184474506,-73.57522565299223,Entire home/apt,100,1,6,2015-09-07,2.95,1,361
3410662,Beautiful street in the Plateau!,17197131,Richard,,Le Plateau-Mont-Royal,45.51967923977045,-73.5914362160625,Entire home/apt,89,2,12,2015-08-17,2.88,1,0
6378281,Bright room in the Mile End,4146493,Viviana&Carmelo,,Le Plateau-Mont-Royal,45.52247537807166,-73.60266017609831,Private room,35,1,13,2015-09-30,6.19,1,105
4035366,"Garden Plateau 7.5, all inclusive",1300334,Daniel,,Le Plateau-Mont-Royal,45.53265571472906,-73.57534343448495,Entire home/apt,201,1,8,2015-08-30,0.89,4,153
283422,NY Style Funky Curiosity Museum!,1476442,Annie,,Le Plateau-Mont-Royal,45.51340411201291,-73.57412407361402,Entire home/apt,85,3,1,2012-01-06,0.02,1,287
512779,"Studio, coeur du Plateau Mont Royal",2506440,Nath,,Le Plateau-Mont-Royal,45.51940780053884,-73.57892765617679,Entire home/apt,60,2,78,2015-05-04,1.95,2,330
7197463,Chambre privée au coeur du plateau,33312223,Noémie,,Le Plateau-Mont-Royal,45.527299954415085,-73.57946453208297,Private room,40,1,0,,,1,83
5870353,Sous-location 1  et 1/2 pour Mai,30306673,Ahmed,,Le Plateau-Mont-Royal,45.53007190841728,-73.59076719930034,Private room,45,15,0,,,1,157
7344559,"Beautiful room, Heart of plateau",27267055,Jerome,,Le Plateau-Mont-Royal,45.53129863933352,-73.58083244916743,Private room,40,2,2,2015-09-18,0.98,1,179
1652133,Comfy & Central Plateau Appartment,1648849,Colin,,Le Plateau-Mont-Royal,45.52384374824055,-73.58441249519227,Entire home/apt,199,4,5,2015-09-01,0.21,3,209
6492925,Experience the plateau as a local !,418722,Ayman,,Le Plateau-Mont-Royal,45.51346349868589,-73.57776732661911,Entire home/apt,109,2,7,2015-09-21,1.79,2,355
1336250,Mile End comfort & style,5680975,Duncan,,Le Plateau-Mont-Royal,45.52147638750757,-73.60131202839781,Entire home/apt,103,3,33,2015-09-21,1.26,2,89
7115498,Chambre au cœur du Plateau MtRoyal,37274408,Lucas,,Le Plateau-Mont-Royal,45.523372600043,-73.588426262466,Private room,40,1,1,2015-07-18,0.39,1,66
7115492,Super Mile-End /Plateau appartement,37272837,Claude,,Le Plateau-Mont-Royal,45.52036908608105,-73.59588933962566,Entire home/apt,80,4,1,2015-08-23,0.73,1,44
7541472,Appartement au coeur du plateau,39506089,Léa,,Le Plateau-Mont-Royal,45.51834914558897,-73.57880730390876,Private room,35,1,1,2015-07-31,0.47,1,43
103128,House in Plateau neighbourhood,538123,,,Le Plateau-Mont-Royal,45.51908954441739,-73.57489358358579,Entire home/apt,155,2,18,2015-07-17,0.34,1,289
3543771,Beautiful vintage appartment,17839594,Julien,,Le Plateau-Mont-Royal,45.51227708524799,-73.57275001832345,Entire home/apt,150,1,4,2014-10-13,0.29,2,363
7433484,Downtown Apartment @ McGill,38588253,J Daniel,,Le Plateau-Mont-Royal,45.50770153682541,-73.57675969535242,Private room,65,2,1,2015-08-04,0.50,1,49
6705875,A  comfy room in a French family !,5632834,Marjolaine Lemieux,,Le Plateau-Mont-Royal,45.53345054208937,-73.56291776493448,Private room,49,7,2,2015-08-10,0.52,2,301
36301, Romantic & peaceful Plateau  loft ,381468,Sylvie & Robbie,,Le Plateau-Mont-Royal,45.52835986495054,-73.58342026836847,Entire home/apt,159,1,14,2015-09-07,3.21,6,351
5116625,Prince-Arthur 305,778430,Likeahotel,,Le Plateau-Mont-Royal,45.51429901148671,-73.57235302343624,Entire home/apt,120,2,0,,,28,336
5116617,Prince-Arthur 304,778430,Likeahotel,,Le Plateau-Mont-Royal,45.51403524864592,-73.57160889428108,Entire home/apt,120,2,1,2015-04-05,0.17,28,330
8065556,Spacious Flat in the Mile End.,18941217,Liam,,Le Plateau-Mont-Royal,45.525522358471086,-73.60039941729808,Entire home/apt,120,1,2,2015-09-25,2,4,349
7743904,Parking Space St Laurent/ClarkSt,35850900,Robin,,Le Plateau-Mont-Royal,45.512373623632364,-73.57530461638358,Entire home/apt,15,1,1,2015-09-14,1,1,362
3166728,5 1/2 Plateau Mont-Royal,15344583,Samuel & Brigitte,,Le Plateau-Mont-Royal,45.52766135878665,-73.58844654136351,Private room,45,2,47,2015-09-27,3.18,2,294
3741784,Sunny 900 sq. ft in Mile End,1265229,Ingrid,,Le Plateau-Mont-Royal,45.52551205287235,-73.59410020801094,Entire home/apt,90,3,7,2015-09-21,0.56,1,243
6316800,"Sunny, chic & modern, downtown",32865410,Madhu,,Le Plateau-Mont-Royal,45.50941272049637,-73.5719600902943,Shared room,45,1,5,2015-08-26,1.72,1,365
7639542,Lovely and Spacious Mile End Loft,31255645,Marie And Patrick,,Le Plateau-Mont-Royal,45.52644937047127,-73.5987407594798,Entire home/apt,74,2,6,2015-09-24,6,2,7
7403603,Plateau Bright 1BD with great view!,1656323,Nadim,,Le Plateau-Mont-Royal,45.51787830192966,-73.56780508981583,Entire home/apt,109,1,2,2015-09-09,1.18,10,365
6410737,Perfect Place for GROUPS,15467354,,,Le Plateau-Mont-Royal,45.530114828090475,-73.58394898729665,Entire home/apt,560,2,0,,,1,345
4379114,Rooftop patio in the Plateau,16320815,Pierrich,,Le Plateau-Mont-Royal,45.53107867105709,-73.57700076584048,Entire home/apt,150,1,6,2015-08-28,0.64,2,321
6637986,Bel appartement propre chaleureux,8342903,Aurelie,,Le Plateau-Mont-Royal,45.52038969471111,-73.59566806466556,Private room,45,1,2,2015-07-04,0.57,2,97
164601,"04 - Turn Key, Furnished apartment",753212,Georges,,Le Plateau-Mont-Royal,45.539587974525496,-73.56062376518123,Private room,60,1,1,2012-08-08,0.03,4,365
6214100,Chambre  Plateau Mont-Royal,32222476,Axelle,,Le Plateau-Mont-Royal,45.530764766440335,-73.57736305873696,Private room,35,1,1,2015-07-12,0.36,2,362
3002822,Unique Eco Artist Studio/Plateau,10371668,Yen-Chao,,Le Plateau-Mont-Royal,45.51407510191841,-73.5715485761839,Entire home/apt,96,3,11,2014-11-30,0.66,1,0
234198,Lovely studio in little garden,381468,Sylvie & Robbie,,Le Plateau-Mont-Royal,45.52850618609853,-73.58399000614541,Private room,90,1,40,2015-05-30,0.91,6,365
7998134,Le lieu 3530! Au coeur du Plateau,24378852,Jean-Baptiste,,Le Plateau-Mont-Royal,45.53236109491622,-73.56625054679127,Entire home/apt,80,1,0,,,1,66
4198830,On the Plateau: Bright modern condo,16850212,Dorian,,Le Plateau-Mont-Royal,45.52133311721466,-73.57040518141451,Entire home/apt,108,6,0,,,1,1
5677808,Amazing bedroom in the Mile End,13871745,Jennifer,,Le Plateau-Mont-Royal,45.522133721811116,-73.59865693025642,Private room,45,1,5,2015-08-04,1.02,1,335
6705573,Best of mount royal district(home),29934402,,,Le Plateau-Mont-Royal,45.5338589374295,-73.56481410499808,Entire home/apt,100,1,1,2015-07-27,0.44,1,347
8024866,"1 Bedroom condo, Location, Location",26387930,Lilli,,Le Plateau-Mont-Royal,45.51820614630395,-73.57914269488327,Entire home/apt,110,1,1,2015-09-07,1,1,360
2642328,"Comfortable charm, heart of Plateau",5934059,Daniel,,Le Plateau-Mont-Royal,45.51557582006478,-73.57729579637822,Entire home/apt,65,3,9,2015-09-16,2.08,1,327
4428176,Nice private room in le Plateau,13732513,Sophie,,Le Plateau-Mont-Royal,45.53543747301026,-73.5726191166272,Private room,49,2,25,2015-09-09,2.46,1,358
6590870,Appartement de rêve sur le Plateau,2514222,Alix,,Le Plateau-Mont-Royal,45.52210470452141,-73.57872600312325,Entire home/apt,400,1,0,,,1,100
6207552,"Clean, Sunny 3 1/2 Apartment",9197816,Paul,,Le Plateau-Mont-Royal,45.51320790254356,-73.57022625684488,Entire home/apt,93,2,20,2015-09-21,4.29,1,350
6766932,Bel appartement avec cour privée !,35428245,Guillaume,,Le Plateau-Mont-Royal,45.52172813061719,-73.5977412671625,Entire home/apt,96,2,2,2015-08-09,1.05,1,88
4526452,Charming Plateau Townhouse,23462727,Pauley,,Le Plateau-Mont-Royal,45.51483812539339,-73.5714390806885,Entire home/apt,110,2,1,2015-02-21,0.13,2,305
1167697,Garden Room in Buddhist Temple,4438802,Myokyo,,Le Plateau-Mont-Royal,45.52268347562704,-73.58730865894431,Private room,70,2,126,2015-09-27,4.36,2,359
8151785,Large park adjacent apartment,8088609,Gabriel,,Le Plateau-Mont-Royal,45.52414906084816,-73.57088489180302,Entire home/apt,96,14,0,,,1,43
1331571,Sunshine in the plateau Mont-Royal,38016,,,Le Plateau-Mont-Royal,45.530806182507845,-73.57733819453016,Entire home/apt,120,3,5,2015-08-10,0.18,1,19
8300920,Appartement proche parc Lafontaine,5079300,Julie,,Le Plateau-Mont-Royal,45.53198232397633,-73.56771514930321,Entire home/apt,60,1,1,2015-09-27,1,1,0
1189899,Charming Apt. in the Mile End,6101661,Clara,,Le Plateau-Mont-Royal,45.52567683208433,-73.59766473905528,Entire home/apt,68,7,2,2015-09-08,0.15,1,339
8311128,Friendly Warm Loft,22761268,Martin,,Le Plateau-Mont-Royal,45.536956836699794,-73.56976141096217,Entire home/apt,96,3,0,,,1,363
4526423,Charming Private Room in Plateau,23465216,Erika,,Le Plateau-Mont-Royal,45.52777719027168,-73.58912925565198,Private room,49,1,0,,,1,303
739156,Small Gem Metro Mont Royal,740028,Emilie,,Le Plateau-Mont-Royal,45.5244894228342,-73.57876137909561,Entire home/apt,85,2,16,2015-09-22,3.64,2,336
4526387,Charming Townhouse Private Suite,23462727,Pauley,,Le Plateau-Mont-Royal,45.51359535168262,-73.5716791086099,Private room,85,2,21,2015-09-17,1.94,2,333
7660255,Appart confortable sur le plateau,40166524,,,Le Plateau-Mont-Royal,45.53315137555371,-73.58240035354835,Entire home/apt,85,4,1,2015-08-30,0.88,1,271
7509134,★APTMNT IN THE ❤ OF MONTREAL★ NEW!!,7949316,Leo,,Le Plateau-Mont-Royal,45.5240913300271,-73.58428275749375,Entire home/apt,33,20,1,2015-10-01,1,3,280
1150730,Renovated 3B + 1 Plateau Condo!,1344080,,,Le Plateau-Mont-Royal,45.52450700447683,-73.57984428278172,Entire home/apt,100,183,13,2015-09-16,0.50,1,211
5657721,Cosy apartment on the Plateau,7365992,Morgan,,Le Plateau-Mont-Royal,45.53136151950302,-73.58010434306858,Entire home/apt,90,5,5,2015-08-28,1.01,1,321
1217651,"Perfect location, Balcony, cat!",3257365,Teoma,,Le Plateau-Mont-Royal,45.51925109821767,-73.58968579574015,Private room,40,3,7,2015-06-30,0.25,2,283
7459952,Grand RDC 3 chambres sur Plateau,3835524,,,Le Plateau-Mont-Royal,45.53568668312774,-73.57953745741868,Entire home/apt,139,2,1,2015-08-04,0.50,1,63
3527793,Charming and Cozy 3 1/2  Mile End,1343165,Emilie,,Le Plateau-Mont-Royal,45.525486142207036,-73.59931830047695,Entire home/apt,137,2,2,2015-08-02,0.67,1,153
7574636,Private room - Plateau Mt-Royal!,9192248,Camille,,Le Plateau-Mont-Royal,45.52913264884078,-73.58172133099599,Private room,52,1,1,2015-08-03,0.49,1,41
1692767,Appartement  Plateau,8942058,Morgane,,Le Plateau-Mont-Royal,45.53481811168278,-73.57692174576641,Private room,54,1,12,2015-09-21,0.75,1,364
8672349,Studio sur le plateau Montroyal,22623255,Camille,,Le Plateau-Mont-Royal,45.52481469876744,-73.58508547349051,Entire home/apt,96,1,0,,,1,365
4936784,Mont Royal 1A Studio,778430,Likeahotel,,Le Plateau-Mont-Royal,45.53106825532924,-73.57865396808477,Entire home/apt,58,2,2,2015-08-02,0.40,28,285
